Column2,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project2, Amount ,Cost Centre,Order#,Column3,Column1,,,,,,,,,,,,
vendor 1045,Sep,2022,6101219244,2022-09-30,INP-027006," $28,710.00 ",WTS7089508,WSH LINK Replacement - Scope-1," $28,710.00 ",200041097,941184306,TTB,9322,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222219,2022-09-30,21.09.26," $14,518.75 ",SDS9090341,Cloud Hosting ," $3,105.00 ",171318,941192864,TTB,9323,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222219,2022-09-30,21.09.26," $14,518.75 ",SDS9090340,PRoMPT – Maintenance," $11,413.75 ",171318,941192863,TTB,9324,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222260,2022-09-30,21.09.63," $20,300.00 ",CON7089874,Overcharged on Aug 2021 Invoice #21964 will be recovered on Sept 2021 invoice 22163," $20,300.00 ",171318,941192402,TTB,9325,,,,,,,,,,,,
vendor 1002,Jul,2022,6101216078,2022-08-11,CINV1401881," $18,150.00 ",SDS9090155,HSAL - Rumba Upgrade on Citrix Farm - Implementation - Project-240," $4,080.00 ",165127,311107236,FVN,9326,,,,,,,,,,,,
vendor 1002,Jul,2022,6101216078,2022-08-11,CINV1401881," $18,150.00 ",SDS9090160,"Integration of PRS, PSS and Mobile App into eLicensing"," $5,910.00 ",165031,311107052,FVN,9327,,,,,,,,,,,,
vendor 1002,Jul,2022,6101216078,2022-08-11,CINV1401881," $18,150.00 ",SDS9089963,Student Records Management System - Project-228," $8,160.00 ",140548,311107202,ZDT,9328,,,,,,,,,,,,
vendor 1002,Sep,2022,6101216078,2022-09-30,CINV1406814," $17,400.00 ",SDS9090155,HSAL - Rumba Upgrade on Citrix Farm - Implementation - Project-240," $5,100.00 ",165127,311107236,FVN,9329,,,,,,,,,,,,
vendor 1002,Sep,2022,6101216078,2022-09-30,CINV1406814," $17,400.00 ",SDS9090160,"Integration of PRS, PSS and Mobile App into eLicensing"," $5,310.00 ",165031,311107052,FVN,9330,,,,,,,,,,,,
vendor 1002,Sep,2022,6101216078,2022-09-30,CINV1406814," $17,400.00 ",SDS9089963,Student Records Management System - Project-228," $6,990.00 ",140548,311107202,ZDT,9331,,,,,,,,,,,,
vendor 1029,Sep,2022,6101215668,2022-09-30,S38993," $19,575.00 ",RtQ090261,Network SRVs - SRV Management," $19,102.50 ",171318,941192357,TTB,9332,,,,,,,,,,,,
vendor 1029,Sep,2022,6101215668,2022-09-30,S38993," $19,575.00 ",SDS9089754,Pavement Information Sys - Scope-1, $472.50 ,195276,311107187,SKJ,9333,,,,,,,,,,,,
vendor 1036,Sep,2022,6101174431,2022-09-30,176," $8,693.75 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $8,693.75 ",171318,941192701,TTB,9334,,,,,,,,,,,,
vendor 1027,Sep,2022,6101223628,2022-10-07,9202039111," $15,080.00 ",SOM7082009,"MapGallery - iMaQs Viewer, ArcGIS and Oracle Server Upgrade (Project-39)"," $14,664.00 ",930092432,171318,TTB,9335,,,,,,,,,,,,
vendor 1027,Sep,2022,6101223628,2022-10-07,9202039111," $15,080.00 ",SDS9090317,Project-273 -  CFSA Security Upgrade - Scope-1, $416.00 ,171293,941192091,FLM,9336,,,,,,,,,,,,
vendor 1012,Sep,2022,6101219265,2022-09-30,182," $22,400.00 ",RtQ090333,Customer Relationship Management-Salesforce-Project-1027 ," $22,400.00 ",171225,411113962,TTB,9337,,,,,,,,,,,,
vendor 1041,Sep,2022,6101200191,2022-10-11,2586," $18,056.25 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $18,056.25 ",171318,941192357,TTB,9338,,,,,,,,,,,,
vendor 1041,Sep,2022,6101172574,2022-10-11,2584," $10,875.00 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $10,875.00 ",171318,941192701,TTB,9339,,,,,,,,,,,,
vendor 1023,Sep,2022,6101222434,2022-09-30,IS-224926," $17,980.00 ",SDS9089468,ProjectOffice," $2,232.00 ",200040928,311107087,MV,9340,,,,,,,,,,,,
vendor 1023,Sep,2022,6101222434,2022-09-30,IS-224926," $17,980.00 ",SDS9089589,XY 1805 - Furgo Ivision Software - Imp," $4,805.00 ",200040921,311107181,MV,9341,,,,,,,,,,,,
vendor 1023,Sep,2022,6101222434,2022-09-30,IS-224926," $17,980.00 ",SDS9090135,INR - URPF (Urban Reserve Policy Framework)," $5,084.00 ",930075523,311107219,TT,9342,,,,,,,,,,,,
vendor 1023,Sep,2022,6101222434,2022-09-30,IS-224926," $17,980.00 ",SDS9090153,Aquarius Web Portal Project (Project-006) - Scope-1," $3,224.00 ",135072,311107233,STH,9343,,,,,,,,,,,,
vendor 1023,Sep,2022,6101222434,2022-09-30,IS-224926," $17,980.00 ",SDS9090017,"Student Level Data Initiative - Final invoice for gates 3, 4 & 5"," $2,635.00 ",190392/IO 940005067,311107206,ZDT,9344,,,,,,,,,,,,
vendor 1041,Aug,2022,6101209294,2022-09-07,2525," $24,225.00 ",RtQ090333,Cyber Risk Reduction ," $12,397.50 ",171225,411113962,TTB,9345,,,,,,,,,,,,
vendor 1041,Aug,2022,6101209294,2022-09-07,2525," $24,225.00 ",SDS9089925,SFA SFAIS Enhancements," $2,612.50 ",171318,941192444,TTB,9346,,,,,,,,,,,,
vendor 1041,Aug,2022,6101209294,2022-09-07,2525," $24,225.00 ",SDS9090226,0119-14-Project B - IP Telephony," $9,215.00 ",171318,941192498,TTB,9347,,,,,,,,,,,,
vendor 1041,Sep,2022,6101209294,2022-10-10,2560," $27,550.00 ",RtQ090333,Cyber Risk Reduction ," $2,755.00 ",171225,411113962,TTB,9348,,,,,,,,,,,,
vendor 1041,Sep,2022,6101209294,2022-10-10,2560," $27,550.00 ",SDS9089925,SFA SFAIS Enhancements," $5,842.50 ",171318,941192444,TTB,9349,,,,,,,,,,,,
vendor 1041,Sep,2022,6101209294,2022-10-10,2560," $27,550.00 ",SDS9089648,XY 2747 Website Searchable DB," $7,267.50 ",930084808,311107183,SKJ,9350,,,,,,,,,,,,
vendor 1041,Sep,2022,6101209294,2022-10-10,2560," $27,550.00 ",SDS9090226,0119-14-Project B - IP Telephony," $10,307.50 ",171318,941192498,TTB,9351,,,,,,,,,,,,
vendor 1041,Sep,2022,6101222610,2022-10-10,2565," $18,125.00 ",SDS9089648,XY 2747 Website Searchable DB," $18,125.00 ",930084808,311107183,SKJ,9352,,,,,,,,,,,,
vendor 1042,Sep,2022,6101215285,2022-09-30,280119," $18,125.00 ",SDS9090191,Student Level Data Initiative - Scope-1 001 - CR001," $2,625.00 ",215748,311107509,MR,9353,,,,,,,,,,,,
vendor 1042,Sep,2022,6101215285,2022-09-30,280119," $18,125.00 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $8,250.00 ",135150; ICT Scoping Fund,941192122,STH,9354,,,,,,,,,,,,
vendor 1042,Sep,2022,6101215285,2022-09-30,280119," $18,125.00 ",SDS9090192,MNP Incident Response," $7,250.00 ",215122,311104241,MR,9355,,,,,,,,,,,,
vendor 1005,Sep,2022,6101256862,2022-09-30,21.09.72," $18,850.00 ",SDS9090355,Project-292-Traffic Management System - Implementation," $10,075.00 ",140010,311107403,ZDK,9356,,,,,,,,,,,,
vendor 1005,Sep,2022,6101256862,2022-09-30,21.09.72," $18,850.00 ",SDS9090313,Project-267 - MOGWIS System Replacement - Scope-1," $5,525.00 ",171293,941192086,TZN,9357,,,,,,,,,,,,
vendor 1005,Sep,2022,6101256862,2022-09-30,21.09.72," $18,850.00 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $3,250.00 ",171293,941192094,FVN,9358,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227464,2022-09-30,21.09.24," $21,750.00 ",SDS9090308,Project-263 - PROMPT 2008 SQL Server Database Upgrade - Scope-1," $6,900.00 ",160635,311107443,FLM,9359,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227464,2022-09-30,21.09.24," $21,750.00 ",SDS9090323,Project-279 - Staff Scheduling - Scope-1," $5,887.50 ",171293,941192098,SKJ,9360,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227464,2022-09-30,21.09.24," $21,750.00 ",SDS9090322,Project-277 - LES Replacement and Online Portal - Scope-1," $5,775.00 ",171293,941192095,SKJ,9361,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227464,2022-09-30,21.09.24," $21,750.00 ",SDS9090356,Project-293 - Provincial Student Information System - Scope-1," $3,187.50 ",Invoice,0,FLM,9362,,,,,,,,,,,,
vendor 1042,Sep,2022,6101222612,2022-09-30,280123," $15,950.00 ",SDS9089258,TCF122 - Collections - Scope-1," $15,950.00 ",100012702,311107164,SKJ,9363,,,,,,,,,,,,
vendor 1036,Sep,2022,6101215694,2022-09-30,175," $19,865.00 ",SDS9089423,Corporate Legal Billing System ," $2,020.75 ",100012912,311107265,SKJ,9364,,,,,,,,,,,,
vendor 1036,Sep,2022,6101215694,2022-09-30,175," $19,865.00 ",SDS9089160,Grants Portal - 0," $7,089.75 ",215347,311107269,MR,9365,,,,,,,,,,,,
vendor 1036,Sep,2022,6101215694,2022-09-30,175," $19,865.00 ",SDS9084483,Portable Benefit Form - XY11351," $10,754.50 ",205697,311107169,TT,9366,,,,,,,,,,,,
vendor 1038,Sep,2022,6101222210,2022-09-30,BILL003200," $21,750.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $21,750.00 ",171225,411113089,TTB,9367,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222431,2022-09-30,21.09.37," $19,575.00 ",SDS9089925,SFA SFAIS Enhancements," $12,420.00 ",171318,941192444,TTB,9368,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222431,2022-09-30,21.09.37," $19,575.00 ",SDS9090226,0119-14-Project B - IP Telephony," $7,155.00 ",171318,941192498,TTB,9369,,,,,,,,,,,,
vendor 1042,Aug,2022,6101222613,2022-08-31,279392," $13,612.50 ",SDS9090360,Project-294 - Masterpiece Regular Maintenance - Scope-1," $2,947.50 ",171318,941192795,TTB,9370,,,,,,,,,,,,
vendor 1042,Aug,2022,6101222613,2022-08-31,279392," $13,612.50 ",SDS9090226,0119-14-Project B - IP Telephony," $10,665.00 ",171318,941192498,TTB,9371,,,,,,,,,,,,
vendor 1042,Aug,2022,6101206112,2022-08-31,279391," $3,024.00 ",SDS9090226,0119-14-Project B - IP Telephony," $3,024.00 ",171318,941192498,TTB,9372,,,,,,,,,,,,
vendor 1042,Sep,2022,6101222613,2022-09-30,280117," $16,470.00 ",SDS9090360,Project-294 - Masterpiece Regular Maintenance - Scope-1," $3,082.50 ",171318,941192795,TTB,9373,,,,,,,,,,,,
vendor 1042,Sep,2022,6101222613,2022-09-30,280117," $16,470.00 ",SDS9090226,0119-14-Project B - IP Telephony," $13,387.50 ",171318,941192498,TTB,9374,,,,,,,,,,,,
vendor 1041,Aug,2022,6101200258,2022-09-27,2546," $24,055.50 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $24,055.50 ",171318,941192357,TTB,9375,,,,,,,,,,,,
vendor 1005,Sep,2022,6101222275,2022-09-30,21.09.29," $8,265.00 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $8,265.00 ",171318,941192701,TTB,9376,,,,,,,,,,,,
vendor 1042,Aug,2022,6101219214,2022-08-31,279390," $13,050.00 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $13,050.00 ",171318,941192357,TTB,9377,,,,,,,,,,,,
vendor 1042,Sep,2022,6101219214,2022-09-30,280116," $13,050.00 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $13,050.00 ",171318,941192357,TTB,9378,,,,,,,,,,,,
vendor 1042,Aug,2022,6101222409,2022-08-31,279393," $20,590.00 ",RtQ090054,Microsoft 365  (Project-193)," $20,590.00 ",171225,941188172,TTB,9379,,,,,,,,,,,,
vendor 1042,Sep,2022,6101222409,2022-09-30,280118," $19,560.50 ",RtQ090054,Microsoft 365  (Project-193)," $19,560.50 ",171225,941188172,TTB,9380,,,,,,,,,,,,
vendor 1041,Aug,2022,6101225192,2022-09-10,2541," $14,430.00 ",RtQ090333,Cyber Risk Reduction ," $14,430.00 ",171225,411113962,TTB,9381,,,,,,,,,,,,
vendor 1041,Sep,2022,6101225192,2022-10-11,2588," $20,165.00 ",RtQ090333,Cyber Risk Reduction ," $20,165.00 ",171225,411113962,TTB,9382,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9090263,Project-248-Inmate Trust Accounting System Replacement - Scope-1, $345.00 ,195344,311107507,SKJ,9383,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9089474,Archivalware Incidents, $690.00 ,930072701,311107168,MV,9384,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9087157,PNP Provincial Nominee Enhancements, $115.00 ,250227,311107069,TTB,9385,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9090220,TTS Small Enhancements, $115.00 ,195113,311107090,SKJ,9386,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9090017,"Student Level Data Initiative - Final invoice for gates 3, 4 & 5"," $3,938.75 ",190392/IO 940005067,311107206,ZDT,9387,,,,,,,,,,,,
vendor 1041,Aug,2022,6101196846,2022-09-29,2547," $14,748.75 ",SDS9089258,TCF122 - Collections - Scope-1," $9,545.00 ",100012702,311107164,SKJ,9388,,,,,,,,,,,,
vendor 1030,Sep,2022,6101222276,2022-09-30,204," $14,025.00 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $14,025.00 ",171318,941192701,TTB,9389,,,,,,,,,,,,
vendor 1041,Sep,2022,6101219235,2022-10-11,2594," $35,525.00 ",RtQ080641,Energy Small Enhancements," $35,525.00 ",171318,941192584,TTB,9390,,,,,,,,,,,,
vendor 1030,Sep,2022,6101200118,2022-09-30,2948," $10,768.00 ",SDS9090226,0119-14-Project B - IP Telephony," $2,856.00 ",171318,941192498,TTB,9391,,,,,,,,,,,,
vendor 1030,Sep,2022,6101200118,2022-09-30,2948," $10,768.00 ",SDS9090360,EchoW, $952.00 ,171318,941192795,TTB,9392,,,,,,,,,,,,
vendor 1030,Sep,2022,6101231070,2022-09-30,2948," $10,768.00 ",SDS9090226,0119-14-Project B - IP Telephony," $6,960.00 ",171318,941192498,TTB,9393,,,,,,,,,,,,
vendor 1005,Sep,2022,6101228086,2022-09-30,21.09.65," $10,920.00 ",SDS9090311,Project-265 - Fishery Management System - Scope-1," $3,360.00 ",171293,941192081,DRLL,9394,,,,,,,,,,,,
vendor 1005,Sep,2022,6101228086,2022-09-30,21.09.65," $10,920.00 ",SDS9090337,Project-283 - TraCS - Fire Investigation RMS - Scope-1," $2,765.00 ",195113,195113,SKJ,9395,,,,,,,,,,,,
vendor 1005,Sep,2022,6101228086,2022-09-30,21.09.65," $10,920.00 ",SDS9090312,Project-268 -  Software Asset Management Solution - Scope-1, $980.00 ,171293,941192085,TZN,9396,,,,,,,,,,,,
vendor 1005,Sep,2022,6101228086,2022-09-30,21.09.65," $10,920.00 ",SDS9090393,Project-285 - Justice Phone System - Scope-1," $3,815.00 ",171293,411114208,FVN,9397,,,,,,,,,,,,
vendor 1041,Sep,2022,6101219233,2022-10-11,2580," $19,112.50 ",SDS9090226,0119-14-Project B - IP Telephony," $19,112.50 ",171318,941192498,TTB,9398,,,,,,,,,,,,
vendor 1012,Aug,2022,6101215860,2022-08-31,155," $23,750.00 ",RtQ080641,Energy Small Enhancements," $23,750.00 ",171318,941192584,TTB,9399,,,,,,,,,,,,
vendor 1012,Aug,2022,6101225169,2022-08-31,163," $5,437.50 ",RtQ080641,Energy Small Enhancements," $5,437.50 ",171318,941192584,TTB,9400,,,,,,,,,,,,
vendor 1012,Sep,2022,6101225169,2022-09-30,181," $34,187.50 ",RtQ080641,Energy Small Enhancements," $34,187.50 ",171318,941192584,TTB,9401,,,,,,,,,,,,
vendor 1012,Sep,2022,6101219218,2022-09-30,184," $17,400.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $17,400.00 ",171225,411113089,TTB,9402,,,,,,,,,,,,
vendor 1030,Sep,2022,6101228066,2022-09-30,2954," $12,064.00 ",SDS9090324,"Project-281 - New Inspection, Payment and Permitting portal (IT Roadmap) - Scope-1"," $2,784.00 ",171293,941192099,MR,9403,,,,,,,,,,,,
vendor 1030,Sep,2022,6101228066,2022-09-30,2954," $12,064.00 ",SDS9090351,Project-291 - Completion Families IT Roadmap - Scope-1," $5,472.00 ",0,311107501,MV,9404,,,,,,,,,,,,
vendor 1030,Sep,2022,6101228066,2022-09-30,2954," $12,064.00 ",SDS9090312,Project-268 -  Software Asset Management Solution - Scope-1," $2,240.00 ",171293,941192085,TZN,9405,,,,,,,,,,,,
vendor 1030,Sep,2022,6101228066,2022-09-30,2954," $12,064.00 ",SDS9090320,Project-276 - PGT Trust Accounting System Replacement," $1,568.00 ",171293,941192096,SKJ,9406,,,,,,,,,,,,
vendor 1027,Sep,2022,6101226297,2022-10-07,9202039112," $17,400.00 ",SDS9090327,Project-282 - Boilers and Elevators: Project Reset - Scope-1," $7,530.00 ",171293,941192121,MR,9407,,,,,,,,,,,,
vendor 1027,Sep,2022,6101226297,2022-10-07,9202039112," $17,400.00 ",SDS9090325,Project-278 - Chief Medical Examiner System Upgrade Replace - Scope-1," $6,090.00 ",171293,941192097,SKJ,9408,,,,,,,,,,,,
vendor 1027,Sep,2022,6101226297,2022-10-07,9202039112," $17,400.00 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0, $690.00 ,165039,311107504,FVN,9409,,,,,,,,,,,,
vendor 1027,Sep,2022,6101226297,2022-10-07,9202039112," $17,400.00 ",SDS9090343,Project-287- FIPPA Solution Updated - Scope-1," $3,090.00 ",161017,161017,FLM,9410,,,,,,,,,,,,
vendor 1038,Sep,2022,6101209272,2022-09-30,BILL003197," $19,136.25 ",SDS9090353,Project B – Bannerflow Project - Scope-1 (Project-115)," $10,800.00 ",171318,941192721,TTB,9411,,,,,,,,,,,,
vendor 1038,Sep,2022,6101209272,2022-09-30,BILL003197," $19,136.25 ",SDS9090352,SPD - Child Care Online - Enhancements," $8,336.25 ",171318,941184297,TTB,9412,,,,,,,,,,,,
vendor 1042,Sep,2022,6101207601,2022-09-30,280571Rev," $11,919.00 ",RtQ090054,Microsoft 365  (Project-193)," $11,919.00 ",171225,941188172,TTB,9413,,,,,,,,,,,,
vendor 1031,Jul,2022,6101222616,2022-07-31,21584," $6,380.00 ",SOM7090201,Blotter Management Process Project," $6,380.00 ",200040885,311107303,MV,9414,,,,,,,,,,,,
vendor 1031,Aug,2022,6101222616,2022-08-31,21964," $14,674.00 ",SOM7090201,Blotter Management Process Project," $13,398.00 ",200040885,311107303,MV,9415,,,,,,,,,,,,
vendor 1031,Aug,2022,6101222616,2022-08-31,21964," $14,674.00 ",OOOOOOOO,Other Land Conversions," $1,276.00 ",,,,9416,,,,,,,,,,,,
vendor 1031,Sep,2022,6101222616,2022-09-30,22163," $11,484.00 ",OOOOOOOO,Other Land Conversions,"-$1,276.00 ",,,,9417,,,,,,,,,,,,
vendor 1031,Oct,2022,6101222616,2022-10-15,22323," $5,742.00 ",RtQ086192,new," $5,742.00 ",171318,941184306,TTB,9418,,,,,,,,,,,,
vendor 1031,Sep,2022,6101222616,2022-09-30,22163," $11,484.00 ",SOM7090201,Blotter Management Process Project," $8,932.00 ",200040885,311107303,MV,9419,,,,,,,,,,,,
vendor 1031,Sep,2022,6101222616,2022-09-30,22163," $11,484.00 ",RtQ086192,new," $1,914.00 ",171318,941184306,TTB,9420,,,,,,,,,,,,
vendor 1031,Sep,2022,6101222616,2022-09-30,22163," $11,484.00 ",SOM7080262,Teammate Upgrade-Project-1076," $1,914.00 ",930092601,0,MV,9421,,,,,,,,,,,,
vendor 1023,Sep,2022,6101209299,2022-09-30,IS-224927," $2,573.75 ",SDS9090093,RFSO Transition Project -  Scope-1 (Project-214)," $2,573.75 ",171318,941192469,TTB,9422,,,,,,,,,,,,
vendor 1023,Sep,2022,6101227460,2022-09-30,IS-224928," $9,570.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $9,570.00 ",171225,411113089,TTB,9423,,,,,,,,,,,,
vendor 1005,Jul,2022,6101193766,2022-07-31,21.07.107," $19,031.25 ",SDS9090278,Project-254 - MRAS Onboarding New Jurisdictions - Scope-1," $1,125.00 ",160781,311107503,FLM,9424,,,,,,,,,,,,
vendor 1005,Jul,2022,6101193766,2022-07-31,21.07.107," $19,031.25 ",SDS9090122,FOUR-Audit Analytics Software - Scope-1 (Project-198)," $1,875.00 ",205344; 930075523,311107049,TT,9425,,,,,,,,,,,,
vendor 1005,Jul,2022,6101193766,2022-07-31,21.07.107," $19,031.25 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments," $3,281.25 ",Invoice,311107041,FVN,9426,,,,,,,,,,,,
vendor 1005,Jul,2022,6101193766,2022-07-31,21.07.107," $19,031.25 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $11,750.00 ",135150; ICT Scoping Fund,941192122,STH,9427,,,,,,,,,,,,
vendor 1005,Jul,2022,6101193766,2022-07-31,21.07.107," $19,031.25 ",SDS9090172,CLIB-Project-012 Technical Reconciliation," $1,000.00 ",3650600; IO 930076150,311107260,MV,9428,,,,,,,,,,,,
vendor 1005,Sep,2022,6101193766,2022-09-30,21.09.94," $13,843.75 ",SDS9090278,Project-254 - MRAS Onboarding New Jurisdictions - Scope-1, $562.50 ,160781,311107503,FLM,9429,,,,,,,,,,,,
vendor 1005,Sep,2022,6101193766,2022-09-30,21.09.94," $13,843.75 ",SDS9090122,FOUR-Audit Analytics Software - Scope-1 (Project-198), $750.00 ,205344; 930075523,311107049,TT,9430,,,,,,,,,,,,
vendor 1005,Sep,2022,6101193766,2022-09-30,21.09.94," $13,843.75 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments, $562.50 ,Invoice,311107041,FVN,9431,,,,,,,,,,,,
vendor 1005,Sep,2022,6101193766,2022-09-30,21.09.94," $13,843.75 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $3,250.00 ",135150; ICT Scoping Fund,941192122,STH,9432,,,,,,,,,,,,
vendor 1005,Sep,2022,6101193766,2022-09-30,21.09.94," $13,843.75 ",SDS9090172,CLIB-Project-012 Technical Reconciliation, $562.50 ,3650600; IO 930076150,311107260,MV,9433,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227462,2022-09-30,21.09.94," $13,843.75 ",SDS9090278,Project-254 - MRAS Onboarding New Jurisdictions - Scope-1, $875.00 ,160781,311107503,FLM,9434,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227462,2022-09-30,21.09.94," $13,843.75 ",SDS9090122,FOUR-Audit Analytics Software - Scope-1 (Project-198)," $1,000.00 ",205344; 930075523,311107049,TT,9435,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227462,2022-09-30,21.09.94," $13,843.75 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments, $937.50 ,Invoice,311107041,FVN,9436,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227462,2022-09-30,21.09.94," $13,843.75 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $4,250.00 ",135150; ICT Scoping Fund,941192122,STH,9437,,,,,,,,,,,,
vendor 1005,Sep,2022,6101227462,2022-09-30,21.09.94," $13,843.75 ",SDS9090172,CLIB-Project-012 Technical Reconciliation," $1,093.75 ",3650600; IO 930076150,311107260,MV,9438,,,,,,,,,,,,
vendor 1042,Sep,2022,6101222266,2022-09-30,280460," $2,175.00 ",SDS9089941,Envista ARM & Web Vitality Upgrade and Maintenance," $2,175.00 ",171225,411113663,TTB,9439,,,,,,,,,,,,
vendor 1012,Aug,2022,6101219239,2022-08-31,160," $38,150.00 ",SDS9090247,Project-244 - Solution Architect Resource ," $38,150.00 ",165155,311107271,FVN,9440,,,,,,,,,,,,
vendor 1012,Sep,2022,6101219239,2022-09-30,192," $28,900.00 ",SDS9090247,Project-239 - Emerx Corporate - Scope-1," $28,900.00 ",165155,311107271,FVN,9441,,,,,,,,,,,,
vendor 1005,Sep,2022,6101226300,2022-09-30,21.09.36," $20,300.00 ",SDS9090300,Project-262 - PRS Technical Improvements - Scope-1," $8,365.00 ",165155,311107441,FVN,9442,,,,,,,,,,,,
vendor 1005,Sep,2022,6101226300,2022-09-30,21.09.36," $20,300.00 ",SDS9090314,Project-271 -  IT Transformation Plan - Scope-1," $4,480.00 ",171293,941192092,FLM,9443,,,,,,,,,,,,
vendor 1005,Sep,2022,6101226300,2022-09-30,21.09.36," $20,300.00 ",SDS9090016,Development Tracking System Project - Scope-1 (Project-171)," $2,660.00 ",165127,311107207,FVN,9444,,,,,,,,,,,,
vendor 1005,Sep,2022,6101226300,2022-09-30,21.09.36," $20,300.00 ",SDS9090343,Project-287- FIPPA Solution Updated - Scope-1," $4,795.00 ",161017,161017,FLM,9445,,,,,,,,,,,,
vendor 1012,Sep,2022,6101215854,2022-09-30,183," $18,750.00 ",RtQ090054,Microsoft 365  (Project-193)," $18,750.00 ",171225,941188172,TTB,9446,,,,,,,,,,,,
vendor 1030,Sep,2023,6101242128,2023-09-30,781," $3,654.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $3,654.00 ",171225,411113089,TTB,9447,,,,,,,,,,,,
vendor 1030,Jun,2023,6101242128,2023-06-30,597," $20,097.00 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $20,097.00 ",171225,411113089,TTB,9448,,,,,,,,,,,,
