Vendor,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project, Amount ,Cost Centre,Order#,Dept
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203), $942.50 ,195403,300007217,JUS
vendor 1005,Apr,2023,4501248366,2023-04-30,23.04.54," $14,520.00 ",SDS7081277,SFA SFAIS Enhancements," $14,520.00 ",250163,300007174,EDT
vendor 1005,Apr,2023,4501255232,2023-04-30,23.04.55," $20,650.00 ",CIO7080641,Enterprise Architecture," $3,640.00 ",171318,930092584,BTT
vendor 1005,Apr,2023,4501286269,2023-04-30,23.04.56," $16,965.00 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $9,945.00 ",140548,300007699,EDT
vendor 1005,Apr,2023,4501286704,2023-04-30,23.04.57," $16,312.50 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $8,187.50 ",171194,300007183,JUS
vendor 1005,Apr,2023,4501286704,2023-04-30,23.04.57," $16,312.50 ",SDS7090430,PMO-349 -  CRM System - Scoping," $2,125.00 ",215133,300007463,MR
vendor 1005,Apr,2023,4501269971,2023-04-30,23.04.59," $20,227.50 ",SDS7090153,PDO-218 - Archaeological Database and Records - Scoping, $155.00 ,135072,300007233,SCH
vendor 1005,Apr,2023,4501269971,2023-04-30,23.04.59," $20,227.50 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $10,191.25 ",165155,165155,FIN
vendor 1005,Apr,2023,4501269971,2023-04-30,23.04.59," $20,227.50 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping," $4,146.25 ",171293,930092081,ARD
vendor 1005,Apr,2023,4501269971,2023-04-30,23.04.59," $20,227.50 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement, $620.00 ,171293,930092094,FIN
vendor 1005,Apr,2023,4501269971,2023-04-30,23.04.59," $20,227.50 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $1,201.25 ",171293,930092098,JUS
vendor 1005,Apr,2023,4501290337,2023-04-30,23.04.62," $15,007.50 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $4,657.50 ",165155,165155,FIN
vendor 1005,Apr,2023,4501248698,2023-04-30,23.04.66," $13,418.75 ",CIO7080621,Procurement - Services," $13,418.75 ",171318,930092701,BTT
vendor 1005,Apr,2023,4501286727,2023-04-30,23.04.72," $15,007.50 ",SDS7090380,DTS–SAP PMO-300 Procurement - ERP Modernization," $15,007.50 ",171225,100014209,CEN
vendor 1005,Apr,2023,4501256862,2023-04-30,23.04.75," $16,965.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $13,455.00 ",140010,300007403,EDU
vendor 1005,Apr,2023,4501236717C,2023-04-30,23.04.75," $17,178.75 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $17,178.75 ",171225,100013663,CEN
vendor 1005,Apr,2023,4501256862,2023-04-30,23.04.75," $16,965.00 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $3,510.00 ",171293,930092094,FIN
vendor 1005,May,2023,4501240016,2023-05-31,23.05.01," $6,742.50 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $2,828.75 ",171225,930088172,BTT
vendor 1005,May,2023,4501240016,2023-05-31,23.05.01," $6,742.50 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $1,007.50 ",171293,100014208,FIN
vendor 1005,May,2023,4501240016,2023-05-31,23.05.01," $6,742.50 ",SDS7090327,PDO-283 - TraCS - Fire Investigation RMS - Scoping," $1,278.75 ",171293,930092121,MR
vendor 1005,May,2023,4501240016,2023-05-31,23.05.01," $6,742.50 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230, $620.00 ,215747,300007059,MR
vendor 1005,May,2023,4501240016,2023-05-31,23.05.01," $6,742.50 ",SDS7090457,PMO-425 - Companies Online 2008 SQL Server and Windows OS Upgrade - Implementation," $1,007.50 ",365600,300007697,FIN
vendor 1005,May,2023,4501247333,2023-05-31,23.05.02," $9,968.75 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $2,750.00 ",135150,930092122,SCH
vendor 1005,May,2023,4501247333,2023-05-31,23.05.02," $9,968.75 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $1,718.75 ",171194,300007261,JUS
vendor 1005,May,2023,4501247333,2023-05-31,23.05.02," $9,968.75 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $1,375.00 ",171293,930092092,FAM
vendor 1005,May,2023,4501247333,2023-05-31,23.05.02," $9,968.75 ",SDS7090466,PMO-428 - Strat Planning Alignment - Business SW - Scoping," $1,375.00 ",175243,300007707,HSAL
vendor 1005,May,2023,4501256256,2023-05-31,23.05.10," $11,962.50 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $11,962.50 ",171225,100013089,BTT
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7089109,WSH LINK Replacement - D&I," $3,117.50 ",165239,300007147,FIN
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7090310,PDO-265 - Fishery Management System - Scoping," $2,320.00 ",171293,930092082,ARD
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $1,160.00 ",171293,930092095,JUS
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $3,081.25 ",171297,930092084,CC
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7089423,Civil Legal Billing System - Scoping," $3,081.25 ",171318,300007265,JUS
vendor 1005,May,2023,4501269968,2023-05-31,23.05.24," $21,025.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $2,972.50 ",195403,300007217,JUS
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090230,PMO-238 - Animal Welfare Case Management System - Scoping, $271.25 ,110889,300007263,ARD
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090153,PMO-218 - Archaeological Database and Records - Scoping, $232.50 ,135072,300007233,SCH
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $18,638.75 ",165155,165155,FIN
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping, $697.50 ,171293,930092081,ARD
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090320,PMO-277 - LES Replacement and Online Portal - Scoping, $38.75 ,171293,930092096,JUS
vendor 1005,May,2023,4501269971,2023-05-31,23.05.25," $24,722.50 ",SDS7090327,PMO-283 - TraCS - Fire Investigation RMS - Scoping, $77.50 ,171293,930092121,MR
vendor 1005,May,2023,4501293923,2023-05-31,23.05.26," $17,400.00 ",SDS7090466,PMO-428 Strat Planning Alignment - Business SW - Scoping," $2,175.00 ",175243,300007707,HSAL
vendor 1005,May,2023,4501293923,2023-05-31,23.05.26," $17,400.00 ",SDS7090464,PMO-426 Xylem FlygtCloud Pump Control System - Scoping," $4,800.00 ",181243,300007705,MI
vendor 1043,Feb,2020,4501124142,2020-03-25,268959REV," $15,951.50 ",SDS7088861,Windows 10 Project Admin," $15,951.50 ",171318,930092282,ENT
vendor 1005,Jul,2021,4501222431,2021-07-31,27.07.41," $9,787.50 ",SDS7089925,SIEM Tool Implementation," $7,391.25 ",171318,930092444,BTT
vendor 1005,Jul,2021,4501222431,2021-07-31,27.07.41," $9,787.50 ",SDS7090226,2021 - Special 1 - PDO-236," $2,396.25 ",171318,930092498,BTT
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7090229,VetLab Upgrade - PDO237, $350.00 ,110508,300007301,ARD
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7089620,QE 2450 Gentax Upgrade, $140.00 ,165135,300007182,FIN
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $5,880.00 ",165155,300007058,FIN
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7090012,MB Scholarship and Bursaries Initiative - Scoping (PDO-184)," $3,325.00 ",171193,300007204,EDT
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7090190,CAMA System - Scoping Phase 1 - PDO-227," $1,295.00 ",215122,300007242,MR
vendor 1005,Jul,2021,4501207388,2021-07-31,27.07.60," $17,640.00 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230," $1,715.00 ",215747,300007059,MR
vendor 1005,Jul,2021,4501208775,2021-07-31,27/07/115," $20,553.75 ",SDS7089620,QE 2450 Gentax Upgrade," $3,746.25 ",165135,300007182,FIN
vendor 1005,Jul,2021,4501208775,2021-07-31,27/07/115," $20,553.75 ",SDS7089357,TCF134 - Robotic Process Automation DI," $4,860.00 ",214347,930091955,FIN
vendor 1043,Sep,2021,4501207601,2021-09-30,280571Rev," $11,919.00 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $11,919.00 ",171225,930088172,BTT
vendor 1043,Jan,2022,4501222409,2022-04-06,283502REV," $20,590.00 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $20,590.00 ",171225,930088172,BTT
vendor 1043,Jan,2022,4501235257,2022-03-03,283503Rev," $15,950.00 ",SDS7089258,TCF122 Collections - D&I," $15,950.00 ",171318,300007164,JUS
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7090016,Direct Deposit Payments to Landlord for EIA Clients - Scoping (PDO-161)," $1,007.50 ",165127,300007207,FIN
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7089620,QE 2450 Gentax Upgrade, $390.00 ,165135,300007182,FIN
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7089423,Civil Legal Billing System - Scoping, $325.00 ,171318,300007265,JUS
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7090170,Portable Child Care Benefit Rebate, $845.00 ,171318,930092586,FAM
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7090122,FIN-Envista ARM & Web Vitality Upgrade and Maintenance," $6,630.00 ",205344,300007049,CC
vendor 1003,Dec,2020,4501178195,2020-12-31,3278," $13,195.00 ",SDS7084483,e-Licensing - D&I, $65.00 ,205697,300007169,CC
vendor 1035,Nov,2020,4501206117,2020-12-11,359688REV," $4,455.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $4,455.00 ",171318,930084306,BTT
vendor 1011,Jan,2021,4501200502,2021-01-31,698," $15,785.00 ",SDS7090144,AIMS Replacement (PDO-217)," $15,785.00 ",171318,930089792,BTT
vendor 1011,Jan,2021,4501195574,2021-01-31,706," $18,125.00 ",SDS7090121,FIN - PBX System Replacement - Scoping (PDO-212)," $4,343.75 ",160207,300007216,FAM
vendor 1011,Jan,2021,4501195574,2021-01-31,706," $18,125.00 ",SDS7089822,GET – CRM System Project (PDO-174) - POV," $4,312.50 ",190635,300007194,EDT
vendor 1011,Jan,2021,4501195574,2021-01-31,706," $18,125.00 ",SDS7089587,Family Law Modernization -  S&D, $593.75 ,195006,200041414,JUS
vendor 1011,Jan,2021,4501195574,2021-01-31,706," $18,125.00 ",SDS7089019,PNP Enhancement - D & I, $281.25 ,250227,300007069,EDT
vendor 1011,Jan,2021,4501195574,2021-01-31,706," $18,125.00 ",SDS7089018,PNP Enhancement - Scoping, $875.00 ,250227,300007069,EDT
vendor 1011,Jan,2021,4501196827,2021-01-31,707," $18,850.00 ",CIO7089502,Project Delivery Process," $18,850.00 ",171318,930092357,BTT
vendor 1008,Jul,2022,4501118863,2022-07-05,8002736727/8002736726/8002736724/8002736725," $57,833.50 ",SDS7089108,PMO-088 WSH Link Replacement," $8,292.50 ",190588,200040341,FIN
vendor 1008,Jul,2022,4501118863,2022-07-05,8002736727/8002736726/8002736724/8002736725," $57,833.50 ",SDS7089108,PMO-088 WSH Link Replacement," $9,951.00 ",190588,200040341,FIN
vendor 1008,Jul,2022,4501118863,2022-07-05,8002736727/8002736726/8002736724/8002736725," $57,833.50 ",SDS7089108,PMO-088 WSH Link Replacement," $14,445.00 ",190588,200040341,FIN
vendor 1008,Jul,2022,4501118863,2022-07-05,8002736727/8002736726/8002736724/8002736725," $57,833.50 ",SDS7089108,PMO-088 WSH Link Replacement," $25,145.00 ",190588,200040341,FIN
vendor 1008,Sept,2022,4501253892,2022-09-07,8002880490/8002889211/8002889212," $159,300.00 ",SDS7090470,Company Code Consolidation in SAP - Payment Gate 2," $159,300.00 ",165031,300007723,FIN
vendor 1008,Sept,2022,4501253892,2022-09-12,8002880490/8002889211/8002889212," $159,300.00 ",SDS7090470,Company Code Consolidation in SAP - Payment Gate 3," $159,300.00 ",165031,300007723,FIN
vendor 1008,Sept,2022,4501253892,2022-09-12,8002880490/8002889211/8002889212," $159,300.00 ",SDS7090470,Company Code Consolidation in SAP - Payment Gate 4," $159,300.00 ",165031,300007723,FIN
vendor 1015,Jan,2021,4501112913,2021-02-06,8033," $7,612.50 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $7,612.50 ",171318,930084306,BTT
vendor 1030,Dec,2020,4501165634,2020-12-31,9202031389," $10,657.50 ",SDS7090154,SAP Modernization," $8,872.50 ",171225,100013663,CEN
vendor 1030,Dec,2020,4501165634,2020-12-31,9202031389," $10,657.50 ",SDS7089884,Security Updates Related to File Uploads (PDO-173)," $1,785.00 ",171318,930092442,BTT
vendor 1040,Dec,2020,4501138132,2020-12-31,BIL002749," $13,702.50 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $13,702.50 ",171318,930084306,BTT
vendor 1040,Apr,2020,4501138132,2020-04-30,BILL002398," $21,600.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $21,600.00 ",171318,930084306,BTT
vendor 1040,Apr,2020,4501141257,2020-04-30,BILL002399," $18,500.00 ",SDS7089621,QE 2747 Website Searchable DB," $1,343.75 ",111116,200041413,ARD
vendor 1040,Apr,2020,4501141257,2020-04-30,BILL002399," $18,500.00 ",SDS7089619,QE 2268 LMS Blackboard Replace," $1,937.50 ",140642,200041411,MET
vendor 1040,Apr,2020,4501141257,2020-04-30,BILL002399," $18,500.00 ",SDS7089384,SD - e-Licensing," $13,562.50 ",205697,200040720,CC
vendor 1040,May,2020,4501141257,,BILL002442," $18,125.00 ",SDS7089621,QE 2747 Website Searchable DB, $62.50 ,111116,200041413,ARD
vendor 1040,May,2020,4501141257,,BILL002442," $18,125.00 ",SDS7089619,QE 2268 LMS Blackboard Replace, $250.00 ,140642,200041411,MET
vendor 1040,May,2020,4501141257,,BILL002442," $18,125.00 ",SDS7089384,SD - e-Licensing," $17,687.50 ",205697,200040720,CC
vendor 1040,Jul,2020,4501183022,2020-07-31,BILL002578," $2,070.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190), $720.00 ,171205,100013400,BTT
vendor 1040,Jul,2020,4501183022,2020-07-31,BILL002578," $2,070.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189), $720.00 ,171318,0,BTT
vendor 1040,Aug,2020,4501138132,2020-08-31,BILL002584," $21,600.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $21,600.00 ",171318,930084306,BTT
vendor 1040,Aug,2020,4501183673,2020-08-31,BILL002588," $12,415.00 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $5,070.00 ",171318,300007200,EDT
vendor 1040,Aug,2020,4501183673,2020-08-31,BILL002588," $12,415.00 ",SDS7089754,JUS -  Audio to Text," $1,495.00 ",195276,300007187,JUS
vendor 1040,Aug,2020,4501183673,2020-08-31,BILL002588," $12,415.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203), $325.00 ,195403,300007217,JUS
vendor 1040,Aug,2020,4501183673,2020-08-31,BILL002588," $12,415.00 ",SDS7089160,Grants Portal - Scoping," $5,525.00 ",215347,300007269,MR
vendor 1040,Aug,2020,4501183022,2020-08-31,BILL002589," $13,500.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190)," $3,840.00 ",171205,100013400,BTT
vendor 1040,Aug,2020,4501183022,2020-08-31,BILL002589," $13,500.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189)," $3,720.00 ",171318,0,BTT
vendor 1040,Sep,2020,4501138132,,BILL002624," $21,600.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $21,600.00 ",171318,930084306,BTT
vendor 1040,Sep,2020,4501183673,,BILL002628," $19,857.50 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $6,402.50 ",171318,300007200,EDT
vendor 1040,Sep,2020,4501183673,,BILL002628," $19,857.50 ",SDS7089754,JUS -  Audio to Text, $650.00 ,195276,300007187,JUS
vendor 1040,Sep,2020,4501183673,,BILL002628," $19,857.50 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $4,517.50 ",195403,300007217,JUS
vendor 1040,Sep,2020,4501183673,,BILL002628," $19,857.50 ",SDS7089160,Grants Portal - Scoping," $8,287.50 ",215347,300007269,MR
vendor 1040,Sep,2020,4501183022,,BILL002629," $17,760.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190)," $5,160.00 ",171205,100013400,BTT
vendor 1040,Sep,2020,4501183022,,BILL002629," $17,760.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189)," $5,250.00 ",171318,0,BTT
vendor 1040,Oct,2020,4501138132,,BILL002667," $22,680.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $22,680.00 ",171318,930084306,BTT
vendor 1040,Oct,2020,4501183673,,BILL002671," $15,860.00 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $4,745.00 ",171318,300007200,EDT
vendor 1040,Oct,2020,4501183673,,BILL002671," $15,860.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $3,185.00 ",195403,300007217,JUS
vendor 1040,Oct,2020,4501183673,,BILL002671," $15,860.00 ",SDS7089160,Grants Portal - Scoping," $7,930.00 ",215347,300007269,MR
vendor 1040,Oct,2020,4501183022,2020-10-31,BILL002672," $14,940.00 ",SDS7090149,VetLab GP Dynamics Upgrade - Implementation (PDO215)," $2,340.00 ",110508,300007249,ARD
vendor 1040,Oct,2020,4501183022,2020-10-31,BILL002672," $14,940.00 ",SDS7090150,Travel Manitoba Great Plains Upgrade - Implementation (PDO-216)," $2,340.00 ",171194,300007215,EDT
vendor 1040,Oct,2020,4501183022,2020-10-31,BILL002672," $14,940.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190)," $4,290.00 ",171205,100013400,BTT
vendor 1040,Oct,2020,4501183022,2020-10-31,BILL002672," $14,940.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189)," $4,290.00 ",171318,0,BTT
vendor 1040,Nov,2020,4501183673,,BILL002712," $18,687.50 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $5,817.50 ",171318,300007200,EDT
vendor 1040,Nov,2020,4501183673,,BILL002712," $18,687.50 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $5,037.50 ",195403,300007217,JUS
vendor 1040,Nov,2020,4501183673,,BILL002712," $18,687.50 ",SDS7089160,Grants Portal - Scoping," $7,832.50 ",215347,300007269,MR
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7090149,VetLab GP Dynamics Upgrade - Implementation (PDO215)," $3,630.00 ",110508,300007249,ARD
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7090176,Trend Micro OfficeScan Client Upgrade - PDO225, $780.00 ,171190,930092500,BTT
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7090150,Travel Manitoba Great Plains Upgrade - Implementation (PDO-216)," $3,690.00 ",171194,300007215,EDT
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190)," $4,590.00 ",171205,100013400,BTT
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7090166,Intrusion Prevention System (IPS) Replacement - PDO-224, $60.00 ,171205,100013680,BTT
vendor 1040,Nov,2020,4501183022,,BILL002713," $17,400.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189)," $4,650.00 ",171318,0,BTT
vendor 1040,Dec,2020,4501183673,2020-12-31,BILL002753," $14,657.50 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $4,290.00 ",171318,300007200,EDT
vendor 1040,Dec,2020,4501183673,2020-12-31,BILL002753," $14,657.50 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $6,207.50 ",195403,300007217,JUS
vendor 1040,Dec,2020,4501183673,2020-12-31,BILL002753," $14,657.50 ",SDS7089160,Grants Portal - Scoping," $4,160.00 ",215347,300007269,MR
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7090149,VetLab GP Dynamics Upgrade - Implementation (PDO215)," $2,520.00 ",110508,300007249,ARD
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7090176,Trend Micro OfficeScan Client Upgrade - PDO225," $2,580.00 ",171190,930092500,BTT
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7090150,Travel Manitoba Great Plains Upgrade - Implementation (PDO-216)," $2,490.00 ",171194,300007215,EDT
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7089945,MTI - SAP SAN Refresh (PDO-190)," $1,770.00 ",171205,100013400,BTT
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7090166,Intrusion Prevention System (IPS) Replacement - PDO-224," $1,830.00 ",171205,100013680,BTT
vendor 1040,Dec,2020,4501183022,2020-12-31,BILL002754," $11,790.00 ",SDS7089944,MTI - Dell Tools and Equipment Installation (PDO-189), $600.00 ,171318,0,BTT
vendor 1040,Jan,2021,4501138132,2021-01-31,BILL002792," $19,575.00 ",CIO7086192,0001-13-BTT Workplace Tech. Serv. Proj.," $19,575.00 ",171318,930084306,BTT
vendor 1040,Jan,2021,4501183673,2021-01-31,BILL002796," $21,970.00 ",SDS7089878,Oracle Reporting System Replacement Scoping (PDO-122)," $6,825.00 ",171318,300007200,EDT
